places,address,link,user,star,creat_date,comment,data_llm
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Nguyen Le Anh Quoc B2406291,5.0,2024-12-12,gooddddd,
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Nghiêm Ngô Văn,5.0,2024-12-12,ok,
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Nam Hoàng,5.0,2024-12-12,Ngonnnnnnnn,
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Xuyen Ngo,5.0,2024-12-12,Branches open widely! Enthusiastic and cheerful service staff! Chicken nuggets taste delicious and kids love it! Will visit next time. KFC is good! Clean and tidy🫰.,
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Linh Kona Life,5.0,2024-11-12,Great experience at KFC near home. The new shop has opened many promotional programs,
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Khoa Nguyễn,5.0,2025-02-12,"The restaurant is spacious and cool, the space is private, the food is off the table and always fresh, hot and crispy",
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Mint,4.0,2025-02-12,"Like other KFC branches, the general premises... It will be sunny in the afternoon, you can sit inside, KFC has also covered the windows",
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Cẩm Tiên,5.0,2024-12-12,"Yesterday I ordered a birthday party at KFC Tran Hoang Na, delivered on time, delicious chicken, many offers 100 VND",
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",Phan Ngọc Ngọc,5.0,2025-04-08,"Enthusiastic service, delicious food",
KFC_Đường_Trần_Hoàng_Na_Cần_Thơ,"207-209-211, Đ. Nguyễn Hiền, Khu dân cư 91B, Ninh Kiều, Cần Thơ 94000","https://www.google.com/maps/place/KFC+%C4%90%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+Ho%C3%A0ng+Na+C%E1%BA%A7n+Th%C6%A1/@10.0213128,105.7546054,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089e754e07f87:0xe6f0b8f9a05bf006!8m2!3d10.0213128!4d105.7546054!16s%2Fg%2F11why45llz?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",DANG DOAN HAI,2.0,2025-03-15,Take away. How can I eat 2 chizza + potato balls + cheese balls to make 2 ketchup and 1 chili sauce? Is it necessary to save so much? Last time too. This time it's the same. Not satisfied at all,
