places,address,link,user,star,creat_date,comment,data_llm
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Carl Nguyen,5.0,2024-07-03,"A great university with many cool things, and many playgrounds for you to play such as football, tennis or badminton. Friendly teachers and the study environment is awesome and dynamic. The university even has a convenience store, a coffee shop, and a food restaurant. Overall, spectacular","
{
    ""danh_sach_tu_tot"": ""great, cool, Friendly, awesome, dynamic, convenience, spectacular"",
    ""danh_sach_tu_xau"": null
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",29-09-03 Nguyễn Hoàng Đạt,5.0,2024-04-03,"The green Summer in Cai Dau Chau Phu An Giang, it is good experience to come here!","
{
    ""danh_sach_tu_tot"": ""good"",
    ""danh_sach_tu_xau"": null
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Thu Hằng,5.0,2025-03-13,I Love DNC,"
{
    ""danh_sach_tu_tot"": ""Love"",
    ""danh_sach_tu_xau"": null
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Dam Tran Thanh,4.0,2025-04-03,One of big colleges in CT city and Mekong Delta,"
{
    ""danh_sach_tu_tot"": ""big"",
    ""danh_sach_tu_xau"": null
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Anh Lan,5.0,2024-07-03,Dynamic learning environment; Spacious and modern facilities; Professional teaching quality; Movement activities for students are rich and diverse.,"
{
    ""danh_sach_tu_tot"": ""Dynamic, Spacious, modern, Professional, rich, diverse"",
    ""danh_sach_tu_xau"": """"
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Ww Wier,1.0,2025-03-20,service is too bad,"
{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""too bad""
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Arthaloith Xeres,5.0,2025-04-03,"Very good uni, a place to kickstart your career","
{
    ""danh_sach_tu_tot"": ""Very good"",
    ""danh_sach_tu_xau"": """"
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",01-11-02 Từ Thanh Đoan,5.0,2024-04-03,Very  good,"
{
    ""danh_sach_tu_tot"": ""good"",
    ""danh_sach_tu_xau"": """"
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Nguyen Loc,4.0,2025-04-03,Nice place,"
{
    ""danh_sach_tu_tot"": ""Nice"",
    ""danh_sach_tu_xau"": """"
}
"
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDMzMS4wIKXMDSoASAFQAw%3D%3D",Nguyễn Duy Khãi,5.0,2025-03-20,"(*)Can Tho University – The Dream School of Every Student -Facilities – 5-star class Can Tho University is not just a school, but an entire international-class educational ecosystem. The campus is spacious, airy, filled with green trees, bringing a feeling of comfort and relaxation to students. The school also owns a comfortable dormitory, a magnificent library, smart classrooms, modern practice areas, all of which are invested with the highest standards. In particular, DNC also has a hospital, golf course, and shopping center right on campus – something that not every school has! -Lecturers – The convergence of knowledge The school gathers a team of lecturers who are leading experts, experienced and dedicated to students. Not only are the teachers at DNC good at their profession, they are also very enthusiastic, ready to support and answer all questions from students, helping them have the most effective learning environment.  - Training program - Keeping up with the trend of the times DNC constantly innovates its curriculum, applying advanced teaching methods, helping students not only grasp the theory but also practice practical skills. The majors at the school are extremely diverse, meeting all the needs of students, from Medicine, Information Technology, Business Administration to Law, Construction and the unique Golf & Golf Course Management major. Ensuring that upon graduation, DNC students will have enough luggage to conquer any employer.  - Student activities - More than just a learning environment Not only a place to train knowledge, DNC is also a school full of energy with a series of clubs, events, seminars and exciting academic and sports competitions. Students not only study well but also develop comprehensively in soft skills, communication and teamwork skills - important factors that help you shine in the future.  - Job opportunities - Guaranteed output, no worries about unemployment  Thanks to extensive cooperation with large enterprises, DNC students always have the opportunity to intern and work right from their school days. The rate of students having jobs after graduation is extremely impressive, a clear testament to the excellent training quality of the school.  (*) Faculty of Dentistry - The Bright Gem of the Institute of Health, Nam Can Tho University  If Nam Can Tho University (DNC) is a bright gem of Vietnamese education, then the Faculty of Dentistry under the Institute of Health of the school is the brightest highlight! This is where the quintessence of knowledge, modern medical technology and advanced training methods gather, bringing students the ultimate learning experiences.  Facilities – The most modern in the region DNC's Faculty of Dentistry has invested in a system of international standard practice and laboratory rooms. From dental clinics, treatment simulation rooms to specialized research rooms, all are equipped with the most advanced medical equipment. Students not only learn theory but also have the opportunity to practice on modern equipment, helping to improve their skills and confidence when graduating. Training program – Combining theory and practice The faculty's training program not only closely follows practice but is also constantly updated to keep up with world medical trends. Students not only learn from the basic foundations of Dentistry but also access advanced dental techniques such as Implant placement, modern orthodontics, and cosmetic porcelain restoration. The school cooperates with many large hospitals and clinics, helping students have the opportunity to practice in practice, getting acquainted with a professional environment right from the first year. Career Opportunities – Ensuring a Bright Future With thorough investment from the training program to the facilities, graduates from DNC Faculty of Dentistry can confidently enter the labor market with solid skills. Job opportunities are wide open with many attractive directions: from opening a private dental clinic, working at major hospitals, to becoming a lecturer or researcher in the field of dentistry.","
{
""danh_sach_tu_tot"": ""5-star, international-class, spacious, airy, comfort, relaxation, comfortable, magnificent, smart, modern, highest standards, leading experts, experienced, dedicated, enthusiastic, effective, advanced, diverse, excellent, bright, brightest highlight, ultimate, most modern, international standard, advanced medical equipment, improve their skills, confidence, closely follows practice, constantly updated, advanced dental techniques, bright future, solid skills, wide open, attractive"",
""danh_sach_tu_xau"": ""no worries about unemployment""
}
"
