places,address,link,user,star,creat_date,comment,data_llm
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Carl Nguyen,5.0,2024-07-10,"A great university with many cool things, and many playgrounds for you to play such as football, tennis or badminton. Friendly teachers and the study environment is awesome and dynamic. The university even has a convenience store, a coffee shop, and a food restaurant. Overall, spectacular",
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Dam Tran Thanh,4.0,2025-04-10,One of big colleges in CT city and Mekong Delta,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Anh Lan,5.0,2024-06-10,Dynamic learning environment; Spacious and modern facilities; Professional teaching quality; Movement activities for students are rich and diverse.,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Thu Hằng,5.0,2025-03-13,I Love DNC,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Khánh Ngọc,5.0,2025-03-13,I love DNC,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Ww Wier,1.0,2025-03-20,service is too bad,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Huy Lê,5.0,2024-09-10,5 stars,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",lý huỳnh,5.0,2024-09-10,Ok,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Đức Nguyễn Trí,5.0,2024-04-10,Great Uni,
Nam_Can_Tho_University,"168 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Nam+Can+Tho+University/@10.0079465,105.7228316,17z/data=!3m1!4b1!4m6!3m5!1s0x31a08903d92d1d0d:0x2c147a40ead97caa!8m2!3d10.0079465!4d105.7228316!16s%2Fg%2F11hd5fbp56?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D",Arthaloith Xeres,5.0,2025-04-10,"Very good uni, a place to kickstart your career",
