places,address,link,user,star,creat_date,comment
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Min Min,3.0,2025-03-11,"I recently visited a coffee shop that offered a unique experience. While the coffee itself had a taste reminiscent of sugar water—perhaps a bit sweeter than I prefer—I found several redeeming qualities that made my visit worthwhile.  Firstly, the cleanliness of the establishment was impressive. The bright, tidy tables and well-maintained surroundings contributed to a welcoming atmosphere that invited you to linger. The spacious layout allowed for comfortable seating, whether you were looking to enjoy a quiet moment alone or catch up with friends.  Moreover, the service was a standout feature. The staff was genuinely friendly and attentive, making sure that I felt right at home. Their willingness to help and offer recommendations added a personal touch to my visit.  Overall, while the coffee might not have been my favorite, the combination of a clean, spacious environment and excellent service made it a pleasant experience. I would definitely consider coming back, perhaps to try something different from the menu!"
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",NGUYEN CUONG,5.0,2025-03-04,Ok
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Tôn Đặng,4.0,2024-12-01,Ok
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thanh Long Nguyen,4.0,2024-10-01,Happy
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Quy Nguyen Huu,5.0,2024-08-01,Nice~~~~
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Trần Thắng,5.0,2024-04-01,Ok ok
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Thao Kim,5.0,2025-02-01,"Delicious food, suitable for western tastes. The shop is decorated in an old-fashioned style and is also very cool and comfortable. Suitable for group meals, meeting customers is also ok! 👌"
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",CÔNG HÙNG LÊ,5.0,2024-12-01,"Breakfast is available in the cafe. Nice restaurant, has parking. Good coffee."
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Rap Subo,5.0,2024-11-01,"Comfortable space, delicious food, friendly and dedicated staff"
Trung_Nguyên_Legend,"City, 108A Street 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend/@10.0165277,105.7596892,17z/data=!4m6!3m5!1s0x31a08960eb7677c1:0xe4a45beb79f045f2!8m2!3d10.0165277!4d105.7596892!16s%2Fg%2F11kk43zq2g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Luan Tran,5.0,2025-01-01,The space is large and airy. Food and drinks ok.
